,slope,area,posArea,negarea,intercept,condition
0,-0.25373220863685364,43.184878148219504,54.713668354914915,-11.528790206695419,2.975807609624902,Mani
1,-0.3641585884153212,54.75606052811894,73.65418842918947,-18.898127901070538,4.198671596747908,Mani
2,-0.3278633867267927,72.08477475669997,82.30227681888996,-10.217502062190004,4.008057367383651,Mani
3,-0.6824496614700789,106.5252333409634,140.64316653349104,-34.11793319252761,7.907599429928951,Mani
4,-0.15669465171289743,23.529152429743743,31.671738899488304,-8.142586469744561,1.806336622156068,Mani
5,-0.12258126459109989,26.669668757569248,30.562922643498677,-3.8932538859294286,1.495715628043512,Mani
6,-0.49484228839388356,77.15295920760725,101.92087437348245,-24.767915165875205,5.7328958090850515,Mani
7,-0.11589925786028188,28.751049449927212,31.56138940553741,-2.8103399556101922,1.4495345898747116,Mani
8,-0.6926995413805389,133.6584617156139,160.37544213652035,-26.716980420906506,8.281698613572413,Mani
9,-0.3928567140505951,73.96699811975357,89.65163889748754,-15.684640777733971,4.678512871003941,Mani
10,-0.164438239444486,24.860286853738042,33.348022898701046,-8.487736044962993,1.8972863887197073,Mani
11,-0.2525594331341964,55.087096007844934,63.07254089668603,-7.9854448888411,3.0830713575140622,Mani
12,-0.12891407719052428,31.17083269720586,34.48473975511819,-3.3139070579123264,1.604221037528549,Mani
13,-0.05589896074017492,0.5819303181505234,6.709820981285227,-6.1278906631347025,0.5662710307053711,eYFP
14,-0.4350297542735981,41.833530834226636,73.03193929092697,-31.198408456700328,4.780011698717283,eYFP
15,-0.25370987599984435,33.12644029671623,48.036661511433806,-14.910221214717563,2.874999320596574,eYFP
16,-0.19217945416732224,11.298835865919017,28.066439173173013,-16.767603307253996,2.039809638634427,eYFP
17,-0.15866735153659545,-9.116028206992912,13.937193007414205,-23.053221214407117,1.4996634129117599,eYFP
18,-0.5705029522088974,73.51538979667201,107.39384938517065,-33.87845958849864,6.455105769865179,eYFP
19,-0.702028268347249,102.89764701781789,140.23457163243268,-37.336924614614844,8.067621742934149,eYFP
20,-0.08163475126726655,-1.9652265572549052,8.411949736077686,-10.377176293332592,0.7988305249462764,eYFP
21,-0.05842767735075233,4.346344930061598,9.055038025529557,-4.70869309546796,0.6292684852590309,eYFP
22,-0.8344269936562827,113.76586532266114,161.09702539674922,-47.33116007408802,9.503754263857568,eYFP
23,-0.11239695262288979,10.794397918821161,18.860597635903133,-8.066199717081972,1.2348534142082297,eYFP
24,-0.38926502294157367,68.81376729774797,85.7067103267402,-16.892943028992203,4.59096970569229,eYFP
