,frame,speed,heading,angular_velocity,XCor,YCor
0,0,,2.533843634963146,,20.516709000000002,23.95794525
1,1,1.0562490869381842,2.5535208089196217,0.19677173956475613,20.529325125,24.062813999999996
2,2,0.056508750000020314,2.5930123207987963,0.39491511879174546,20.534976,24.062813999999996
3,3,0.7164936013365408,2.5969452088091938,0.03932888010397484,20.54194125,23.991504000000003
4,4,0.8517725714695434,2.6261195712399155,0.2917436243072169,20.529325125,24.075741750000002
5,5,0.0,2.615662340734638,-0.10457230505277249,20.529325125,24.075741750000002
6,6,0.7052997492256824,2.643500384763361,0.2783804402872292,20.47686525,24.028599
7,7,0.0,2.661995257177863,0.18494872414501984,20.47686525,24.028599
8,8,0.766479949208741,2.663234538778169,0.012392816003057305,20.472533625,24.1051245
9,9,0.0,2.6444659468246616,-0.1876859195350722,20.472533625,24.1051245
10,10,0.7305541399181721,2.6481190526041427,0.036531057794810806,20.466127500000002,24.032350499999996
11,11,0.0,2.6726685408661663,0.24549488262023633,20.466127500000002,24.032350499999996
12,12,0.7313970531081476,2.6728350276434347,0.0016648677726838201,20.46545625,24.105487124999996
13,13,0.30538753018956727,2.652488056564891,-0.20346971078543774,20.464785000000003,24.07495575
14,14,0.362032499999998,2.652122924734037,-0.003651318308537377,20.464785000000003,24.0387525
15,15,0.011602499999995075,2.6508402370803594,-0.012826876536777831,20.46594525,24.0387525
16,16,0.36768538486770647,2.653982651533257,0.03142414452897757,20.459522624999998,24.07495575
17,17,0.0,2.6528598182986203,-0.011228332346369108,20.459522624999998,24.07495575
18,18,0.21809772822709345,2.651795973758755,-0.010638445398654106,20.461042499999998,24.053199
19,19,0.0,2.6519373636262973,0.0014138986754241856,20.461042499999998,24.053199
20,20,0.29381853056986,2.660902159440594,0.08964795814296878,20.44397025,24.077111999999996
21,21,0.17072249999998235,2.648689729275986,-0.12212430164608268,20.461042499999998,24.077111999999996
22,22,0.9878290937012288,2.6183763602035386,-0.30313369072447305,20.47494825,24.17491125
23,23,0.6121574999999666,2.527710980584668,-0.9066537961887056,20.536164,24.17491125
24,24,0.0,2.4878661276833323,-0.3984485290133577,20.536164,24.17491125
25,25,0.1433474999999902,2.420164714991851,-0.6770141269148144,20.536164,24.1605765
26,26,0.49212882861731344,2.3552053451384483,-0.6495936985340256,20.582525999999998,24.14406975
27,27,0.16506749999997794,2.3319577736305432,-0.23247571507905018,20.582525999999998,24.127563000000002
28,28,0.9960354944235517,2.358640395186102,0.2668262155555867,20.545087125,24.0352635
29,29,0.1750950000000273,2.3615602218527414,0.0291982666663948,20.545087125,24.017753999999996
30,30,0.0,2.420462634171036,0.5890241231829441,20.545087125,24.017753999999996
31,31,1.0047337499999713,2.5277051945259297,1.0724256035489388,20.44461375,24.017753999999996
32,32,0.7639800000000037,2.540769750167469,0.1306455564153941,20.44461375,24.094151999999998
33,33,0.7718732254483718,2.557317413511399,0.16547663343930097,20.433603374999997,24.17055
34,34,0.22401374999998325,2.5937008068538985,0.36383393342499293,20.411202,24.17055
35,35,0.0,2.593953550342206,0.0025274348830750526,20.411202,24.17055
36,36,0.3033223101030406,2.5875009352791265,-0.06452615063079481,20.43527775,24.1521
37,37,0.24975943687127142,2.6170057783288634,0.29504843049736884,20.411202,24.145455
38,38,0.24075750000000085,2.6153404557936484,-0.01665322535215008,20.43527775,24.145455
39,39,0.0,2.605002652758123,-0.1033780303552545,20.43527775,24.145455
40,40,0.7138303047917512,2.6440710712311297,0.39068418473006794,20.377461375,24.187321499999996
41,41,0.1507537500000069,2.671509528713743,0.274384574826132,20.377461375,24.202396874999998
42,42,0.27391531760802446,2.68211479903409,0.10605270320346971,20.400865125,24.216629249999997
43,43,0.2699616124794264,2.7045910918666096,0.2247629283251973,20.377461375,24.2031735
44,44,0.2699616124794264,2.7055844375304643,0.009933456638546723,20.400865125,24.216629249999997
45,45,0.13455750000001387,2.706598613354992,0.010141758245278965,20.400865125,24.230084999999995
46,46,0.3075219057365138,2.7330451220388583,0.2644650868386611,20.373212999999996,24.216629249999997
47,47,0.36925500000000966,2.7212079699984715,-0.11837152040386822,20.373212999999996,24.253554749999996
48,48,0.33630750000001797,2.715089892351516,-0.06118077646955378,20.373212999999996,24.2871855
49,49,0.25319182320733846,2.7214427988806746,0.06352906529158542,20.351105625,24.2748435
50,50,0.12341999999999587,2.715330467021804,-0.06112331858870501,20.351105625,24.2871855
51,51,0.04930500000000393,2.7101740800696272,-0.05156386952176906,20.351105625,24.292116
52,52,0.1051223707459471,2.707804745545561,-0.02369334524066069,20.341821375,24.2871855
53,53,0.04930500000000393,2.707483321209283,-0.0032142433627813105,20.341821375,24.292116
54,54,0.0,2.7064918078508313,-0.009915133584517122,20.341821375,24.292116
55,55,0.04382962284872226,2.7114997845624673,0.050079767116359974,20.33805375,24.2898765
