,slope,area,posArea,negarea,intercept,condition
0,-0.4440917765434173,78.38800623015543,91.45649291337908,-13.068486683223636,5.821746471717462,Mani
1,-0.2610534539551362,19.529749091057127,36.22142386482585,-16.691674773768725,3.1567403642262066,Mani
2,-0.4298413087925927,97.03614463817415,104.54821885800403,-7.512074219829868,5.846567684201733,Mani
3,-0.5276617046653411,102.66186510371185,115.69057491444708,-13.028709810735203,7.012519128995569,Mani
4,-0.49168540502229036,122.4314055164731,128.77702262159386,-6.345617105120724,6.80209215599313,Mani
5,-0.35613966131431024,48.04907700237726,62.989131795072964,-14.940054792695705,4.5206106991995165,Mani
6,-0.45895700591641353,100.80559620820767,109.43030306407348,-8.624706855865796,6.214556522549774,Mani
7,-0.34115951674961825,77.31668981021816,83.21585292919787,-5.899163118979685,4.6433490551848235,Mani
8,-0.4743049908182518,71.86792124090516,89.26754735274993,-17.39962611184475,6.0992903997183925,Mani
9,-0.4084762015092931,77.0610970892704,87.76214849846718,-10.701051409196776,5.404447135675373,Mani
10,-0.3195508457489549,79.73617057961816,83.8302069403827,-4.094036360764531,4.422410754056849,Mani
11,-0.48855717485972644,124.5457940326165,130.33370910514043,-5.787915072523946,6.787748769177661,eYFP
12,-0.2921276700571643,56.20559440900189,63.57632935375131,-7.370734944749424,3.8760109731537873,eYFP
13,-0.16907940383207687,13.842804423833822,24.17618614797228,-10.333381724138452,2.056498799161245,eYFP
14,-0.1966222561297583,14.817604373139934,27.346353998332805,-12.528749625192868,2.3786984533325533,eYFP
15,-0.10467846745462833,-9.284873669303947,6.118486535503428,-15.403360204807376,1.0946448464655547,eYFP
16,-0.43236053325339974,79.63142722669832,91.4614362848298,-11.830009058131495,5.7010990989265675,eYFP
17,-0.20549614108859585,23.648814918542595,33.65583977813589,-10.007024859593297,2.5676776940871093,eYFP
18,-0.12932262054569493,9.82856390878561,18.035903059746268,-8.20733915096066,1.5653474502653033,eYFP
19,-0.24175428546301686,50.14393726957747,55.355690816426694,-5.211753546849234,3.243948598032454,eYFP
20,-0.5218408845507748,108.64234140404108,119.79936895019796,-11.157027546156883,7.006291338190563,eYFP
21,-0.18828282317179484,4.397437474702705,20.673760907629596,-16.27632343292689,2.179892580011169,eYFP
