,frame,speed,heading,angular_velocity,XCor,YCor
0,0,,-2.871174598127062,,24.113262,4.84048125
1,1,1.7630399999999753,-2.8741213382835684,-0.029467401565064222,24.289565999999994,4.84048125
2,2,1.763040000000018,-2.8779623629200533,-0.038410246364848355,24.465869999999995,4.84048125
3,3,2.4244414039281845,-2.8270452949967986,0.5091706792325468,24.6112245,4.6464419999999995
4,4,0.0,-2.886050142155491,-0.5900484715869236,24.6112245,4.6464419999999995
5,5,0.3153579983526617,-2.90947754966343,-0.23427407507939257,24.617909999999995,4.615623
6,6,0.11755837500000155,-2.93569310557612,-0.2621555591268976,24.617909999999995,4.603867162499999
7,7,0.0,-2.93569310557612,0.0,24.617909999999995,4.603867162499999
8,8,0.4746765321969363,-2.9465907257126736,-0.10897620136553599,24.62982525,4.6498150125
9,9,0.46102274398179466,-2.941440130971102,0.05150594741571535,24.6335955,4.603867162499999
10,10,0.459478500000003,-2.956926172093459,-0.15486041122357186,24.6335955,4.6498150125
11,11,0.4466546245308865,-2.9707393224854974,-0.13813150392038231,24.642349125,4.6936143
12,12,0.08753624999999943,-2.978790964538937,-0.08051642053439778,24.65110275,4.6936143
13,13,0.5688313749752434,-2.9623246237127323,0.16466340826204906,24.707796,4.6982583
14,14,0.7703910005315647,-2.92939439064314,0.3293023306959242,24.784695,4.7029023
15,15,0.9960228636538971,-2.9368760415373467,-0.07481650894206826,24.87461025,4.745749275
16,16,0.7057532096508815,-2.9544182614560905,-0.1754221991874383,24.87859725,4.816211887500001
17,17,0.0,-2.9544182614560905,0.0,24.87859725,4.816211887500001
18,18,0.5059053834868951,-2.9303650174293128,0.24053244026777776,24.87461025,4.765778699999999
19,19,0.0,-2.925718485202569,0.04646532226743716,24.87461025,4.765778699999999
20,20,0.07004249999999956,-2.922937596963405,0.027808882391640033,24.867606,4.765778699999999
21,21,0.1487637065006458,-2.928747294924093,-0.05809697960688087,24.856390125,4.75600575
22,22,0.11215874999999187,-2.921741823137149,0.07005471786944106,24.867606,4.75600575
23,23,0.12649215597123245,-2.9260283437980417,-0.04286520660892634,24.868785,4.7685999
24,24,0.12594150000000326,-2.923850004569648,0.02178339228393611,24.868785,4.75600575
25,25,0.1277013417255295,-2.934146251781191,-0.10296247211543097,24.870897749999997,4.7685999
26,26,0.0,-2.933935742818518,0.002105089626729395,24.870897749999997,4.7685999
27,27,0.038153624999999636,-2.9325880361815297,0.01347706636988466,24.870897749999997,4.7647845375
28,28,0.018060000000019727,-2.931706532319539,0.008815038619909288,24.87270375,4.7647845375
29,29,0.06014250000001198,-2.9303883478953137,0.01318184424225155,24.8666895,4.7647845375
30,30,0.021479643553917887,-2.929159598179394,0.012287497159197969,24.865884374999997,4.762793175
31,31,0.008051250000008281,-2.925320724684419,0.03838873494975026,24.8666895,4.762793175
32,32,0.21089735954739813,-2.9320970418797883,-0.06776317195369419,24.886999499999998,4.768474799999999
33,33,0.19716849213060741,-2.9419395137582196,-0.09842471878431347,24.868119,4.762793175
34,34,0.05681624999999535,-2.941058495364415,0.008810183938043892,24.868119,4.768474799999999
35,35,0.03190912500000209,-2.9127757826277865,0.28282712736628746,24.868119,4.7716657125
36,36,0.504140842580984,-2.8446778646604973,0.6809791796728915,24.817806,4.768474799999999
37,37,0.40498101213892546,-2.7900851087097203,0.5459275595077706,24.8030895,4.730745225
38,38,0.4298924999999656,-2.7616341685262493,0.2845094018347094,24.76010025,4.730745225
39,39,1.2837652754792654,-2.735040476046612,0.26593692479637276,24.702394499999997,4.61606925
40,40,0.19552874999997982,-2.766371786071661,-0.31331310025048964,24.682841625,4.61606925
41,41,0.012131250000024352,-2.7814021890699383,-0.15030402998277292,24.681628499999995,4.61606925
42,42,0.6568799999999868,-2.807417947297178,-0.2601575822723978,24.615940499999997,4.61606925
43,43,0.7780832383371468,-2.8974405967380803,-0.9002264944090221,24.56259375,4.67271075
44,44,0.05925749999998686,-2.9118452411196016,-0.14404644381521337,24.5685195,4.67271075
45,45,0.2054482499999981,-2.9075389852031877,0.04306255916413981,24.5685195,4.652165925
46,46,0.0,-2.9126002417775254,-0.05061256574337758,24.5685195,4.652165925
47,47,0.5430781419227678,-2.9061941345823397,0.0640610719518575,24.618791249999997,4.67271075
48,48,0.8216458706500316,-2.922111282417165,-0.1591714783482523,24.62484525,4.754651999999999
49,49,0.9764387476955602,-2.7716784281994173,1.5043285421774755,24.722329499999997,4.760232975
50,50,0.7601440434228872,-2.623574365828194,1.481040623712233,24.798138749999996,4.76581395
51,51,0.10743299999999678,-2.474328253990172,1.4924611183802217,24.798138749999996,4.77655725
52,52,0.0,-2.390891818403179,0.8343643558699299,24.798138749999996,4.77655725
53,53,0.9857024999999737,-2.410600716268624,-0.19708897865445163,24.699568499999998,4.77655725
54,54,0.29288094724276365,-2.354595855150368,0.5600486111825598,24.68252475,4.752739125
55,55,0.2909327369132122,-2.3470366057553176,0.07559249395050482,24.665817999999998,4.728921
56,56,0.06215499999999885,-2.3641212943804883,-0.17084688625170763,24.665817999999998,4.7227055
57,57,0.0,-2.365222350489285,-0.011010561087965165,24.665817999999998,4.7227055
58,58,0.0016850000000090404,-2.365292987491287,-0.0007063700200227174,24.6659865,4.7227055
59,59,0.06215500000000418,-2.378966867696306,-0.13673880205018918,24.6659865,4.716489999999999
60,60,0.8260494402616858,-2.388279502599582,-0.09312634903276162,24.727576875,4.771537275
61,61,0.12061815643642333,-2.387029709550882,0.012497930487000986,24.73955625,4.7729451
62,62,0.12061815643642333,-2.389496583631875,-0.02466874080992998,24.727576875,4.771537275
63,63,0.7324951341661944,-2.377391342253623,0.12105241378252085,24.679964999999996,4.7158722
64,64,0.0,-2.3780099150821306,-0.006185728285075243,24.679964999999996,4.7158722
65,65,0.0,-2.3780099150821306,0.0,24.679964999999996,4.7158722
66,66,0.03936000000000206,-2.3750983644720955,0.029115506100350075,24.676028999999996,4.7158722
67,67,0.06802575641358817,-2.3394011631517917,0.3569720132030385,24.672092999999997,4.7103239624999995
68,68,0.20841929298218712,-2.312177830308616,0.27223332843175907,24.652003125,4.704775724999999
69,69,1.3050892262759632,-2.287871126861936,0.24306703446679734,24.542331,4.6340325
70,70,0.16743713195202584,-2.2821019263643687,0.057692004975673505,24.529995375,4.62271065
71,71,0.15123884889491437,-2.288336503014195,-0.062345766498261845,24.51765975,4.61396055
72,72,0.23496000000001516,-2.2990798676293545,-0.10743364615159567,24.49416375,4.61396055
73,73,0.48167249999998774,-2.3418412021185446,-0.4276133448919017,24.4459965,4.61396055
74,74,2.4564712499999786,-2.4327225338295317,-0.9088133171098711,24.200349375000002,4.61396055
75,75,2.456471250000021,-2.7115038897781734,-2.787813559486416,23.95470225,4.61396055
76,76,1.0373061645412422,-2.7514794623127226,-0.399755725345492,23.919676499999998,4.51632225
77,77,0.4829924999999804,-2.8221310533027557,-0.7065159099003315,23.87137725,4.51632225
78,78,0.4289823749999986,-2.8592302762798587,-0.37099222977102997,23.87137725,4.4734240125
79,79,0.4289823749999986,-2.879583176332504,-0.2035290005264523,23.87137725,4.430525775
80,80,1.4607037500000075,-2.8878018205035736,-0.08218644171069656,24.017447625,4.430525775
81,81,1.937256296777517,-2.910331163868799,-0.22529343365225607,24.163518,4.55777775
82,82,2.997412127997499,-2.9967333330059835,-0.8640216913718435,24.40133775,4.7402238
83,83,3.2532407604666487,-3.0587059205153424,-0.6197258750935886,24.712261125,4.835944274999999
84,84,3.253240760466652,-3.02934596014563,0.29359960369712557,25.0231845,4.9316647499999995
85,85,0.461598399213257,-3.0350377937474047,-0.05691833601774832,25.0685925,4.9399619999999995
86,86,0.39172797421330086,-3.0622233841261615,-0.27185590378756785,25.09515375,4.9687545
87,87,0.20201249999998083,-3.0267070821663586,0.3551630195980282,25.115354999999997,4.9687545
88,88,0.11165126349067969,-3.0063622585455168,0.2034482362084189,25.121715000000002,4.959577875
89,89,0.0,-2.9573438028695445,0.49018455675972294,25.121715000000002,4.959577875
90,90,0.11165126349067969,-2.934105880291931,0.23237922577613368,25.115354999999997,4.9687545
91,91,0.24704118657433716,-2.7391664788968004,1.9493940139513066,25.0924185,4.959577875
92,92,0.8009921182147657,-2.686059974230094,0.531065046667063,25.012764374999996,4.951145550000001
93,93,0.79654124999999,-2.687505423364022,-0.014454491339277453,24.93311025,4.951145550000001
94,94,0.10160492171764017,-2.667528686199173,0.19976737164848934,24.927567749999998,4.942629900000001
95,95,0.0554249999999854,-2.656916350480384,0.10612335718788835,24.92202525,4.942629900000001
96,96,0.0,-2.6730869172884737,-0.16170566808089593,24.92202525,4.942629900000001
97,97,0.024073499999992976,-2.695393319749577,-0.22306402461103492,24.92202525,4.9450372499999995
98,98,0.4864158977552723,-2.732865413408276,-0.37472093658698746,24.907427625,4.99143675
99,99,0.9720674999999943,-2.7693713493634715,-0.3650593595519558,25.004634375,4.99143675
100,100,0.8970112499999914,-2.7531727723712245,0.16198576992247027,25.0943355,4.99143675
101,101,0.8970382803652305,-2.782209123235065,-0.2903635086384071,25.004634375,4.990740375
102,102,0.8970112499999914,-2.7567445372641313,0.2546458597093393,25.0943355,4.990740375
103,103,0.0,-2.80385928525878,-0.4711474799464854,25.0943355,4.990740375
104,104,0.17441624999999306,-2.820216774370119,-0.16357489111339163,25.076893875,4.990740375
105,105,0.24189374999999913,-2.828722241425159,-0.08505467055039961,25.076893875,5.014929749999999
106,106,0.0,-2.828381748677101,0.0034049274805791896,25.076893875,5.014929749999999
107,107,0.24289584831791422,-2.82540272901773,0.02979019659370863,25.064373749999998,4.9941155625
108,108,0.0,-2.8232601093137406,0.021426197039895456,25.064373749999998,4.9941155625
109,109,0.0,-2.8232993608492944,-0.0003925153555384142,25.064373749999998,4.9941155625
110,110,0.04800884219095537,-2.8280793382211042,-0.04779977371809796,25.061199,4.9905142499999995
111,111,0.0,-2.8286861753325936,-0.006068371114893445,25.061199,4.9905142499999995
112,112,0.04451249999999618,-2.8269537886099645,0.01732386722629098,25.065650249999997,4.9905142499999995
113,113,0.048587402302445515,-2.829807970340889,-0.028541817309246653,25.061199,4.988566499999999
114,114,0.04451249999999618,-2.8280755562316067,0.017324141092824874,25.065650249999997,4.988566499999999
115,115,0.030821250000030886,-2.8266270988738844,0.014484573577222548,25.068732375,4.988566499999999
116,116,0.0309000238926184,-2.828459067328877,-0.018319684549927828,25.065650249999997,4.988346
117,117,0.030821250000030886,-2.8270105107880696,0.014485565408075551,25.068732375,4.988346
118,118,0.0008512499999824286,-2.8246416219161006,0.02368888871969066,25.068817499999998,4.988346
119,119,0.03139304331874487,-2.826847164408346,-0.022055424922453604,25.068732375,4.985207849999999
120,120,0.0008512499999824286,-2.824298841477121,0.025483229312248667,25.068817499999998,4.985207849999999
121,121,0.006180000000000518,-2.823136969123508,0.011618723536130915,25.069435499999997,4.985207849999999
122,122,0.04850852734893294,-2.8210663947650794,0.020705743584286118,25.068817499999998,4.980396525
123,123,0.006180000000000518,-2.8199053102971696,0.011610844679097454,25.069435499999997,4.980396525
124,124,0.02509820735631215,-2.819159982734873,0.00745327562296616,25.07182275,4.9811712749999995
125,125,0.02509820735631215,-2.821006783330086,-0.018468005952128053,25.069435499999997,4.980396525
126,126,0.02509820735631215,-2.820261162220619,0.007456211094667431,25.07182275,4.9811712749999995
127,127,0.0,-2.818865649851803,0.013955123688158544,25.07182275,4.9811712749999995
128,128,0.023448082393940896,-2.820950247664197,-0.020845978123937847,25.069549875,4.9805949375
129,129,0.0,-2.819554213961442,0.01396033702754984,25.069549875,4.9805949375
130,130,0.00028124999997203304,-2.8193220344556824,0.002321795057595999,25.069577999999996,4.9805949375
131,131,0.034075535699422045,-2.8188877732588646,0.004342611968177756,25.069549875,4.9771875
132,132,0.00028124999997203304,-2.818655475140138,0.0023229811872660378,25.069577999999996,4.9771875
133,133,0.023887499999993622,-2.8200086724221944,-0.013531972820564064,25.069577999999996,4.97957625
134,134,0.02620315927993925,-2.823732901618833,-0.037242291966386176,25.068500999999998,4.9771875
135,135,0.023887499999993622,-2.825567280500692,-0.01834378881858889,25.068500999999998,4.97957625
