,frame,speed,heading,angular_velocity,XCor,YCor
0,0,,2.5576523938988753,,11.7886605,18.628614
1,1,4.821564722735242,2.449238750828687,-1.084136430701883,11.853366,19.106409
2,2,1.8110766679329848,2.143647281436819,-3.055914693918682,11.922632250000001,19.2737475
3,3,3.3877574999999993,2.234045092316688,0.9039781087986931,12.261408,19.2737475
4,4,5.263484999999996,2.3128286922335337,0.7878359991684558,12.7877565,19.2737475
5,5,0.9116013572006052,2.441634946159926,1.2880625392639233,12.83907,19.198401
6,6,1.6088736823784429,2.496271581787628,0.5463663562770193,12.903262499999999,19.0508745
7,7,1.3814147784178517,2.5272029271851757,0.30931345397547716,13.041348,19.046942249999997
8,8,1.4232578730262717,2.5997945942187712,0.7259166703359554,13.16679825,18.979719749999997
9,9,0.2656649999999985,2.6089009447576195,0.09106350538848229,13.193364749999999,18.979719749999997
10,10,0.12965249999999173,2.6363747934252437,0.27473848667624257,13.193364749999999,18.9667545
11,11,0.30094335601779093,2.635111237852015,-0.012635555732285475,13.16679825,18.95261625
12,12,0.3361861829589261,2.6085834754771704,-0.26527762374844777,13.1449875,18.927033
13,13,0.2159783964457087,2.5976121481736203,-0.10971327303550105,13.12944975,18.912031499999998
14,14,0.648674999999983,2.5437386789652088,-0.5387346920841152,13.06458225,18.912031499999998
15,15,0.0,2.5468589247096247,0.031202457444159393,13.06458225,18.912031499999998
16,16,0.10922250000000844,2.5418788462803494,-0.04980078429275281,13.06458225,18.922953749999998
17,17,0.04746749999999622,2.5410670919964846,-0.008117542838648184,13.06458225,18.9277005
18,18,0.13972248085491748,2.5389622207180227,-0.021048712784619283,13.050992999999998,18.930949499999997
19,19,4.638221088545147,2.2307362563005833,-3.0822596441743944,12.632103,19.130103
20,20,1.9833920117392898,2.261019542047233,0.30283285746649735,12.62740275,19.328386499999997
21,21,7.344584999999995,2.5538064430510063,2.9278690100377336,12.62740275,20.062845
22,22,0.6238606356090338,2.5089333077614677,-0.44873135289538624,12.632103,20.12505375
23,23,3.7378269230797914,2.666872086825804,1.5793877906433629,12.775865999999999,20.47008375
24,24,6.5153275511874575,2.7924206992999068,1.2554861247410276,12.963608249999998,21.093981
25,25,5.362695788352372,3.010066766111094,2.1764606681118703,13.310623499999998,21.502839749999996
26,26,6.829267427320191,3.1665676385798363,1.5650087246874245,13.6296075,22.106692499999998
27,27,3.4919138903042954,3.0511075653550996,-1.1546007322473661,13.9009245,22.326514500000002
28,28,0.458280000000002,3.0275519699122926,-0.23555595442807054,13.9467525,22.326514500000002
29,29,0.023032499999999345,3.0550102954719422,0.27458325559649666,13.94905575,22.326514500000002
30,30,0.5354217266849055,3.1059151701133936,0.5090487464145133,13.957116,22.2735825
31,31,1.701885816522736,3.1659641832523784,0.6004901313898481,13.9467525,22.10370975
32,32,0.0,3.1940431438216312,0.28078960569252853,13.9467525,22.10370975
33,33,0.07118249999999904,3.197249847791433,0.03206703969801605,13.939634250000001,22.10370975
34,34,0.9604045902801845,3.2023964253780655,0.05146577586632617,13.928117999999998,22.19905725
35,35,0.08546999999999372,3.199559459114646,-0.028369662634193382,13.919571,22.19905725
36,36,0.13194749999999544,3.1896944181277105,-0.09865040986935636,13.919571,22.212252
37,37,0.044778695827358765,3.1803050841559237,-0.09389333971786762,13.923974999999999,22.213061999999997
38,38,0.0,3.178461323976126,-0.018437601797978154,13.923974999999999,22.213061999999997
39,39,0.08223986624503835,3.1691156309150066,-0.0934569306111932,13.932159,22.212252
40,40,0.12382736309071238,3.169823202630071,0.007075717150644145,13.932235499999999,22.2246345
41,41,0.06223500000001536,3.169124681425286,-0.006985212047849743,13.932235499999999,22.230858
42,42,0.06223500000001536,3.166847744431882,-0.02276936993403922,13.932235499999999,22.2246345
43,43,0.09969749999999067,3.1693000522449606,0.024523078130784803,13.932235499999999,22.21466475
44,44,0.04391249999999758,3.1964280686844164,0.2712801643945584,13.92784425,22.21466475
45,45,0.9119080446548665,3.2255401272765805,0.29112058592164036,13.85007825,22.167039
46,46,2.189489999999978,3.1959705408303787,-0.2956958644620178,13.85007825,21.94809
47,47,1.253504090781628,3.138512904830181,-0.5745763600019771,13.818628499999999,21.826749
48,48,0.0,3.0435850428988833,-0.9492786193129765,13.818628499999999,21.826749
49,49,0.0,2.961159773869416,-0.8242526902946734,13.818628499999999,21.826749
50,50,0.7128975000000111,2.7308568435166034,-2.3030293035281257,13.818628499999999,21.89803875
51,51,1.92707667401459,2.7515570075844016,0.20700164067798177,13.741322999999998,22.074561
52,52,1.0354875000000021,2.746430051555394,-0.05126956029007701,13.741322999999998,22.178109749999997
53,53,0.29862749999999494,2.755943044317658,0.09512992762263917,13.741322999999998,22.207972499999997
54,54,0.5210916020480567,2.715620153932969,-0.40322890384688836,13.788234,22.230659999999997
55,55,0.5190301538928241,2.6939997346443763,-0.21620419288592707,13.8310845,22.2599475
56,56,0.32723216179419373,2.6824415756175366,-0.11558159026839654,13.863710249999999,22.262471249999997
57,57,0.05579999999999785,2.680648549500828,-0.01793026116708507,13.869290249999999,22.262471249999997
58,58,0.0,2.6814985652330527,0.008500157322246515,13.869290249999999,22.262471249999997
59,59,0.04911749999996573,2.708835025616855,0.2733646038380222,13.869290249999999,22.257559500000003
60,60,0.9724399574331158,3.1871395732727734,4.7830454765591846,13.80405,22.185447749999998
61,61,4.908496071931026,3.2699862857919197,0.8284671251914633,13.731596249999999,21.699975000000002
62,62,0.43265250000003164,3.3241788251521625,0.5419253936024271,13.731596249999999,21.656709749999997
63,63,0.7245374999999967,3.2860064599040033,-0.38172365248159146,13.80405,21.656709749999997
64,64,0.5420531906845073,3.302047844447031,0.16041384543027615,13.7498805,21.65868
65,65,0.0,3.273737117349125,-0.2831072709790572,13.7498805,21.65868
66,66,0.42753749999998547,3.1513411231443604,-1.2239599420476477,13.7498805,21.701433749999996
67,67,0.12274499999999477,3.0338742622072146,-1.1746686093714587,13.737606,21.701433749999996
68,68,0.0,2.997878565998226,-0.3599569620898846,13.737606,21.701433749999996
69,69,1.3968899999999707,2.9362483204530485,-0.616302455451776,13.737606,21.56174475
70,70,1.3530000000000015,2.619990011184367,-3.162583092686817,13.872906,21.56174475
71,71,0.35204250000000314,2.603103456466506,-0.16886554717860935,13.90811025,21.56174475
72,72,0.4611687573573246,2.624497354135232,0.21393897668726236,13.9230855,21.605362500000002
