,frame,speed,heading,angular_velocity,XCor,YCor
0,0,,-2.303753021583339,,37.9112325,20.885505000000002
1,1,0.11532204960459433,-2.3023495411750146,0.014034804083244978,37.9177095,20.895046500000003
2,2,0.11532204960455908,-2.3008911651471977,0.014583760278168434,37.9241865,20.904588
3,3,0.0388580728822703,-2.2897134045121947,0.11177760635002976,37.927967625,20.905483874999998
4,4,0.03781124999999008,-2.2784527424010803,0.11260662111114428,37.93174875,20.905483874999998
5,5,0.009637500000010846,-2.2707334460158837,0.07719296385196639,37.9327125,20.905483874999998
6,6,0.06763874999997199,-2.264055102567064,0.06678343448819568,37.9327125,20.89872
7,7,0.0029369299979018597,-2.2595235399806652,0.04531562586398863,37.93300575,20.898703875000002
8,8,0.005848473358483834,-2.255004842375497,0.0451869760516832,37.933590375,20.89868775
9,9,0.05976000000003978,-2.249653874993027,0.053509673824700954,37.933590375,20.892711749999997
10,10,0.06137948095912287,-2.248691057064903,0.009628179281238047,37.934845499999994,20.8867035
11,11,0.0735313773585556,-2.247673319974678,0.010177370902249017,37.93624875,20.8794855
12,12,0.009524999999996453,-2.2454451780829365,0.022281418917415863,37.937201249999994,20.8794855
13,13,0.002253750000022592,-2.243355738607757,0.020894394751795886,37.937426625,20.8794855
14,14,0.008994439688602753,-2.2368699304834885,0.06485808124268466,37.937652,20.88035625
15,15,0.008193749999989564,-2.2372006108661253,-0.0033068038263683874,37.938471375,20.88035625
16,16,0.012701250000034747,-2.237747656677017,-0.005470458108915999,37.9397415,20.88035625
17,17,0.04631904913204809,-2.2342888476048985,0.03458809072118374,37.94399625,20.8785255
18,18,1.1708256146205442,-2.2729813499192155,-0.3869250231431698,37.957015125,20.762168999999997
19,19,0.0513395839606325,-2.27301115941549,-0.00029809496274513236,37.959863625000004,20.75789775
20,20,0.0513395839606325,-2.268626965032324,0.04384194383165951,37.957015125,20.762168999999997
21,21,0.0513395839606325,-2.268708104119855,-0.0008113908753104582,37.959863625000004,20.75789775
22,22,0.1388056615886569,-2.2750976468603636,-0.06389542740508514,37.96717725,20.746100249999998
23,23,0.1388056615886569,-2.2674086763028494,0.07688970557514274,37.959863625000004,20.75789775
24,24,0.1254523662154842,-2.2721283475145393,-0.04719671211689924,37.96413,20.746100249999998
25,25,0.08440500000001805,-2.2719080896861037,0.002202578284355994,37.96413,20.737659749999995
26,26,0.08686442504884563,-2.26651128924139,0.05396800444713801,37.962077625,20.746100249999998
27,27,0.08440500000001805,-2.266361256357024,0.001500328843659915,37.962077625,20.737659749999995
28,28,0.02052375000002371,-2.2672571311790444,-0.008958748220204704,37.96413,20.737659749999995
29,29,0.02490907289525788,-2.2582220281598984,0.09035103019146007,37.96397775,20.740146
30,30,0.0907612499999999,-2.2624018826311643,-0.04179854471265898,37.973053875,20.740146
31,31,0.03711636736753029,-2.2641897919760163,-0.017879093448520678,37.97674575,20.7397635
32,32,0.03711636736753029,-2.2562280608870786,0.07961731088937718,37.973053875,20.740146
33,33,0.012512716094562164,-2.25553854930173,0.0068951158534868995,37.9718625,20.7397635
34,34,0.0,-2.255260551307373,0.0027799799435701544,37.9718625,20.7397635
35,35,0.1784368174286746,-2.239980811400825,0.15279739906548073,37.9718175,20.757607125
36,36,0.07869375000002776,-2.2307770396078364,0.0920377179298848,37.963948124999995,20.757607125
37,37,0.09206625000003044,-2.23322385614915,-0.024468165413136234,37.963948124999995,20.7484005
38,38,0.1010820819387421,-2.229519247708149,0.03704608441001067,37.968121125,20.757607125
39,39,0.09206625000003044,-2.23227480667603,-0.027555589678809334,37.968121125,20.7484005
40,40,0.03445499999997992,-2.2333260153549963,-0.010512086789664643,37.968121125,20.744955
41,41,0.05941235584084778,-2.226801362673446,0.06524652681550336,37.97296125,20.7484005
42,42,0.03445499999997992,-2.227568283189911,-0.007669205164648751,37.97296125,20.744955
43,43,0.0324637499999767,-2.242019768774915,-0.14451485585003976,37.969714875,20.744955
44,44,0.3373556271415417,-2.2476397497645615,-0.05619980989646667,37.97296125,20.778534
45,45,0.0324637499999767,-2.280472543594424,-0.32832793829862705,37.969714875,20.778534
46,46,0.12499875000001737,-2.3005358897140225,-0.20063346119598258,37.957215,20.778534
47,47,0.3086047694994861,-2.397070979881386,-0.9653509016736361,37.96779525,20.807524125000004
48,48,0.6368223898117954,-2.4127629722088018,-0.15691992327415694,37.956112125,20.8701255
49,49,1.0949507892944499,-2.418357684756682,-0.05594712547880132,37.944429,20.9789955
50,50,0.6660067400747304,-2.518437802577853,-1.000801178211712,37.904115000000004,21.032009
51,51,0.6918989782204862,-2.574478874313537,-0.5604107173568407,37.84043475,21.059065750000002
52,52,0.43073250000001906,-2.639395075244741,-0.6491620093120387,37.797361499999994,21.059065750000002
53,53,0.0,-2.706984453835779,-0.6758937859103797,37.797361499999994,21.059065750000002
54,54,0.7897025000000326,-2.842384605335284,-1.3540015149950513,37.797361499999994,20.980095499999997
55,55,0.7963957871129375,-2.976599191243303,-1.3421458590801905,37.807665,20.90112525
56,56,0.3173662500000063,-3.0610470038301316,-0.8444781258682843,37.807665,20.869388625
57,57,0.3173662500000063,-3.1459374750603804,-0.8489047123024873,37.807665,20.837652
58,58,1.87442870829519,-3.31849465207351,-1.7255717701312978,37.738041499999994,20.66361925
59,59,2.1279541906855624,-3.360479542300387,-0.41984890226876903,37.6155895,20.489586499999998
60,60,1.3843970914467643,-3.403882105619586,-0.43402563319198784,37.493137499999996,20.42500275
61,61,2.7960098219751113,-3.455468021066368,-0.5158591544678215,37.21894425,20.37027825
62,62,2.7960098219751033,-3.3828675886863033,0.7260043238006464,36.944751,20.31555375
63,63,4.181425080235814,-2.908092554071729,4.747750346145745,36.530204999999995,20.37027825
64,64,8.840377087840002,-2.6999907648008414,2.081017892708874,35.66023199999999,20.2132125
65,65,8.749858839297131,-2.6189418868592567,0.8104887794158477,34.790259,20.119685625
66,66,2.0608649999999926,-2.710695298562906,-0.9175341170364915,34.5841725,20.119685625
67,67,3.1520671867247154,-2.6889994666332466,0.21695831929659182,34.406890499999996,19.85905875
68,68,0.8726850789991866,-2.686062613782796,0.02936852850450755,34.39248825,19.772986874999997
69,69,0.8726850789991444,-2.6824217640997965,0.03640849682999381,34.378085999999996,19.686915000000003
70,70,4.260768207283787,-2.664576282342097,0.178454817576994,33.961425,19.597836
71,71,4.54284690399366,-2.6477210996430207,0.16855182699076376,33.5159595,19.508757
72,72,6.865117304711798,-2.6026030798297537,0.4511801981326702,32.882299874999994,19.244609625
73,73,6.8651173047117435,-2.4834364352475986,1.191666445821551,32.24864025,18.98046225
74,74,5.943420859936878,-2.4514114002249277,0.32025035022670956,31.688293125,18.782337
75,75,5.943420859936878,-2.575404882208,-1.2399348198307214,31.127946,18.584211749999998
76,76,8.577598950790744,-2.425601397966568,1.4980348424143175,30.310052,18.325751999999998
77,77,8.577598950790739,-2.403833647171637,0.21767750794931207,29.492157999999996,18.06729225
78,78,8.577598950790744,-2.3795852315217365,0.24248415649900323,28.674263999999997,17.808832499999998
79,79,7.181550107835884,-2.3801431159109723,-0.005578843892357632,27.959125874999998,17.743074749999998
80,80,0.657577499999995,-2.3670096273226346,0.13133488588337627,27.959125874999998,17.677317
81,81,2.1874237499999936,-2.4674941300073363,-1.0048450268470166,27.959125874999998,17.458574625
82,82,3.4348435239892208,-2.5378586188817023,-0.7036448887436597,28.22395275,17.23983225
83,83,5.937109785498012,-2.553809045123839,-0.15950426242136828,28.813422749999997,17.168995499999998
84,84,5.937109785498012,-2.5732029219718413,-0.193938768480022,29.40289275,17.09815875
85,85,7.0229465016500665,-2.5316581650093672,0.4154475696247406,30.10393275,17.056198124999998
86,86,7.022946501650109,-2.479816404800258,0.5184176020910947,30.80497275,17.0142375
87,87,4.162983749999981,-2.515562172676772,-0.3574576787651429,31.221271124999998,17.0142375
88,88,4.162983749999981,-2.5454627258723224,-0.29900553195550295,31.637569499999998,17.0142375
89,89,4.762080295292775,-2.5774652179714725,-0.3200249209915018,32.094299625,17.149039875
90,90,4.848878422072548,-2.5742034854272022,0.03261732544270313,32.55102975,17.311870499999998
91,91,3.552648801861839,-2.684636134359438,-1.104326489322358,32.712723374999996,17.62820625
92,92,3.513471806289181,-2.7804281448102652,-0.9579201045082719,32.874417,17.94013575
93,93,3.286738839366671,-2.7586476405645826,0.21780504245682675,33.2030835,17.942338874999997
94,94,3.2867388393667136,-2.748430895413242,0.10216745151340412,33.531749999999995,17.944542
95,95,0.7297549462929732,-2.772275669855276,-0.23844774442034034,33.575094375,18.0032505
96,96,0.7656504758506656,-2.795759179685516,-0.23483509830239946,33.61843875,18.06636525
97,97,5.791734699044459,-2.7252412408890336,0.7051793879648249,34.071121875,18.427640625
98,98,4.4632303381115035,-2.7425279168159933,-0.1728667592695965,34.333198875,18.788916
99,99,10.687252500000007,-2.6442212715997724,0.983066452162209,34.333198875,19.85764125
100,100,2.707606193954449,-2.6317712171444723,0.12450054455300119,34.391408999999996,20.122070624999996
101,101,2.644293750000017,-2.607250822450152,0.24520394694320213,34.391408999999996,20.386499999999998
102,102,0.3339233496089768,-2.7921651063841417,-1.8491428393398968,34.407620625,20.415693
103,103,1.2820944809818282,-2.899146326400223,-1.0698122001608112,34.53246225,20.444886
104,104,4.504394999999988,-2.682385634916216,2.167606914840068,34.53246225,20.8953255
105,105,4.504395000000031,-2.5465428144948894,1.3584282042132667,34.53246225,21.345765
106,106,5.321969999999993,-2.4739342101460124,0.7260860434887695,34.53246225,21.877962
107,107,5.326214688632208,-2.7535812859904216,-2.7964707584440918,34.511202374999996,22.410159
108,108,0.25706296621947444,-2.791656311110127,-0.3807502511970551,34.4899425,22.424609999999998
109,109,5.438557491565448,-2.731216238323348,0.604400727867791,34.17575625,22.86853125
110,110,4.439856827822544,-2.624862166032091,1.0635407229125704,34.168192499999996,23.3124525
111,111,6.029767969795409,-2.780554402652872,-1.556922366207809,33.98867625,23.888086875000003
112,112,6.029767969795367,-2.7175631691350572,0.6299123351781466,33.80916,24.46372125
113,113,4.125884631137074,-2.8017419784079443,-0.8417880927288701,33.684939375,24.857165625
114,114,6.2316294742338965,-2.932878303418392,-1.3113632501044759,33.201686249999995,25.250609999999998
115,115,1.9908292598613873,-2.8517353742191776,0.8114292919921429,33.081757875,25.409516249999996
116,116,1.9908292598614212,-3.1107115289783223,-2.589761547591447,32.9618295,25.5684225
117,117,5.09247733039876,-3.196779948540245,-0.8606841956192257,32.481170999999996,25.7366505
118,118,5.092477330398705,-3.2403334898068916,-0.4355354126664679,32.0005125,25.904878499999995
119,119,4.467318912555522,-3.022325306633966,2.1800818317292547,31.7642145,26.283999374999993
120,120,3.791208750000024,-2.9086662994478436,1.1365900718612254,31.7642145,26.66312025
121,121,7.729785000000035,-2.6792747606100376,2.2939153883780605,31.7642145,27.43609875
122,122,7.779112338096476,-2.4658422220502887,2.1343253855974886,31.851679499999996,28.20907725
123,123,7.270954732586348,-2.347969882196987,1.178723398533017,32.01337725,28.917964874999996
124,124,7.102560323349637,-2.215142825441237,1.3282705675575013,32.057444999999994,29.6268525
125,125,2.3357503743714845,-2.237292692418526,-0.22149866977289268,32.11626,29.852901375
126,126,2.3357503743714845,-2.259122118441532,-0.21829426023006082,32.175075,30.07895025
127,127,3.670449041582856,-2.258077543224357,0.010445752171750478,32.536359,30.1437255
128,128,4.789139999999989,-2.1991965743855015,0.5888096883885563,33.015273,30.1437255
129,129,6.920917500000002,-2.367782603579878,-1.685860291943766,33.707364749999996,30.1437255
130,130,6.975821998648706,-2.491844112599681,-1.2406150901980295,34.3994565,30.056376
131,131,3.9650548164913575,-2.433534343368423,0.5830976923125819,34.78355925,29.9579805
132,132,3.686062399984732,-2.3144065753484204,1.1912776802000247,35.13879,29.859584999999996
133,133,2.9802681592266023,-2.401330957313244,-0.8692438196482355,35.167662,29.562959999999997
134,134,2.8952424678238633,-2.342620165273057,0.5871079204018681,35.433188625,29.447548124999997
135,135,3.162126678248459,-2.29444150941709,0.48178655855967367,35.72758725,29.332136249999998
136,136,4.815201827572342,-2.3651056327452094,-0.7066412332811955,36.1238945,29.05863625
137,137,4.815201827572401,-2.4456256501408125,-0.805200173956031,36.52020175,28.785136249999997
138,138,4.815201827572342,-2.541660322881496,-0.9603467274068356,36.916509,28.51163625
139,139,5.928185505977453,-2.501003690630608,0.4065663225088789,37.396069499999996,28.1631315
