,GCaMP,Speed,Heading,Angular Velocity
0,-0.7449622290175022,0.010542296357991,3.07633835076576,0.0197322040679193
1,-0.7919645515761347,0.0082335293920225,3.0745568082947647,-0.017815424709946
2,-0.778167357413614,0.0024587500000166,3.074773452102087,0.0021664380732211
3,-0.673688709269508,0.0,3.080573504875354,0.0580005277326733
4,-0.5360929791835872,0.0120450000000289,3.08764674240952,0.0707323753416577
5,-0.5225576637870613,0.0121078297400596,3.080189473995944,-0.0745726841357585
6,-0.5613084917253209,0.0121078297401444,3.079654679678438,-0.0053479431750602
7,-0.6163229254400213,0.0183128200484216,3.085976901466014,0.0632222178757579
8,-0.6782203413313824,0.0183128200483684,3.085961215638097,-0.00015685827917
9,-0.7782786712597574,0.0181612499999772,3.0754911239955622,-0.1047009164253465
10,-0.833856632910725,0.0037425000000155,3.077133859786873,0.0164273579131091
11,-0.7903823737703655,0.0375862500000039,3.083527370368713,0.0639351058184001
12,-0.6987227277829989,0.0422887500000683,3.0835648271864224,0.0003745681770928
13,-0.7549991316560948,0.042531771630414,3.0728180228965303,-0.1074680428989216
14,-0.9105569499650247,0.0,3.072778805857314,-0.0003921703921605
15,-0.9141187196442837,0.0,3.065147029270215,-0.0763177658709901
16,-0.8542915979077846,0.0147717772144441,3.0632892699622976,-0.0185775930791765
17,-0.8620361735616916,0.0284085805519871,3.062649388166224,-0.0063988179607399
18,-0.8476678456991164,0.0284085805520671,3.0655494257152847,0.0290003754906109
19,-0.8394184638769989,0.0284085805519871,3.0751817028646213,0.0963227714933667
20,-0.7364531748732119,0.0274254247436342,3.0735804130280657,-0.016012898365556
21,-0.5180215539881889,0.0043484415584487,3.07377211781177,0.0019170478370433
22,-0.32770158640645664,0.0,3.0817306513936304,0.0795853358186038
23,-0.24609469570961587,0.0132231818182049,3.0612289727314126,-0.2050167866221786
24,-0.22485872697305898,0.0172925755398634,3.0605248788710875,-0.007040938603251
25,-0.21614376895752044,0.017292575539896,3.062753243998358,0.0222836512727031
26,-0.34145137188971303,0.0172925755398084,3.061339277663012,-0.0141396633534585
27,-0.4465225172745768,0.017292575539896,3.0630862403441026,0.0174696268109064
28,-0.4169048923033609,0.0172925755398084,3.066450701158405,0.0336446081430219
29,-0.2591852253977431,0.017292575539896,3.06984778398388,0.0339708282547457
30,-0.17238264813339557,0.0172925755398634,3.0708863159377944,0.0103853195391501
31,-0.17763266499057223,0.0145460831118925,3.072119149516714,0.0123283357891956
32,-0.15048292325931598,0.0132231818181622,3.0801259677350483,0.0800681821833437
33,-0.1204319812250645,0.1442756249999917,3.084952194004447,0.0482622626939877
34,-0.06378824121851641,0.1451852167343569,3.0861825460181262,0.0123035201367915
35,0.013890545899975713,0.1451852167343569,3.0806397635053338,-0.0554278251279249
36,0.08695076586564245,0.0057476785714243,3.080959700505362,0.0031993700002841
37,0.07683877054240303,0.0,3.0690858745337377,-0.1187382597162445
38,-0.06086308485566106,0.044280803571425,3.0645221900959543,-0.0456368443778343
39,-0.1850857247588001,0.0944236824302998,3.063002963974391,-0.0151922612156329
40,-0.23773285921387122,0.0944236824303424,3.063642135499689,0.0063917152529757
41,-0.23702503765905464,0.0944236824302998,3.064211785337424,0.0056964983773566
42,-0.2850893897471357,0.0944236824302951,3.0621451638438124,-0.020666214936118
43,-0.2778438873342037,0.0944236824302998,3.0600761064969952,-0.0206905734681717
44,-0.14774921812562783,0.02065544363968,3.0727252785895645,0.1264917209256921
45,-0.0626958003141205,0.0206554436397484,3.083905996284217,0.1118071769465256
46,-0.15168429615181978,0.0123506250000247,3.0711614605340096,-0.1274453575020739
47,-0.2842153354301392,0.012350624999982,3.070696791286984,-0.0046466924702581
48,-0.3795761278605507,0.0145482913784461,3.080400698973878,0.097039076868941
49,-0.3697128962638935,0.0426620566652282,3.0821446551138454,0.0174395613996747
50,-0.28357181345561117,0.0,3.0722376280560555,-0.0990702705778989
51,-0.2071900802003534,0.0,3.0814909521851868,0.0925332412913126
52,-0.22397239638150587,0.0732261502342035,3.0843345638667232,0.0284361168153646
53,-0.256284913903281,0.1381768103057052,3.0807516558962336,-0.0358290797048965
54,-0.13754156594884873,0.1381768103056757,3.0789945638508818,-0.0175709204535179
55,0.014822512864434385,0.0056061609524657,3.0829158436652087,0.0392127981432688
56,0.03213981580349596,0.0056061609524657,3.098822198334956,0.1590635466974754
57,-0.1331723467632976,0.0042562499999974,3.0821051609886654,-0.1671703734629082
58,-0.3189065689114598,0.0042562499999974,3.0832627196825126,0.0115755869384726
59,-0.41621920300689247,0.0156783414500647,3.096546385698413,0.1328366601590014
60,-0.49941132147500344,0.0201781593715792,3.095489721231953,-0.0105666446645935
61,-0.594505395161672,0.0138187500000697,3.0776959027493445,-0.1779381848260897
62,-0.6568556289839352,0.0138187499999844,3.078174224940736,0.004783221913911
63,-0.6561942651803204,0.0588201629572537,3.082977494303248,0.0480326936251218
64,-0.7031147634049708,0.0745428724899792,3.079911807350713,-0.0306568695253428
65,-0.7972780349643532,0.0618021399432268,3.062850685899344,-0.170611214513694
66,-0.7473690779632619,0.0,3.0597983910271926,-0.0305229487215141
67,-0.5331464088439053,0.0,3.062085915207524,0.0228752418033151
68,-0.28758206099265665,0.0789671912192773,3.040477839473998,-0.2160807573352618
69,-0.2406582314032996,0.0836541879648798,3.0419661475498843,0.0148830807588629
70,-0.2806343180067556,0.0836541879649355,3.0437588253939034,0.0179267784401915
71,-0.28660005872560246,0.08365418796486,3.043115793394576,-0.0064303199932735
72,-0.23819238773445367,0.0368162500000295,3.048576437833868,0.054606444392915
73,-0.2279013385353097,0.0,3.050783372071666,0.0220693423779838
74,-0.2609231582592585,0.0617400000000714,3.0596377761704088,0.0885440409874283
75,-0.34301842826927065,0.0679255879678219,3.048515877955045,-0.1112189821536357
76,-0.5534978889399081,0.0228653046564349,3.0533235519863844,0.0480767403133919
77,-0.6841645254905467,0.0071925000000021,3.06449891175144,0.1117535976505523
78,-0.6255554431033316,0.0071925000000021,3.0672071825169502,0.0270827076551061
79,-0.48082466837846627,0.0225375000000553,3.054354817815726,-0.1285236470122441
80,-0.44978522691767664,0.0225374999999701,3.0535268585426176,-0.0082795927310819
81,-0.6147756592816399,0.0136338801623165,3.0671728699490663,0.1364601140644872
82,-0.854508092462407,0.0235015442478208,3.0710118328768843,0.0383896292781793
83,-0.9951810320510661,0.0235015442478118,3.0565903508812315,-0.1442148199565274
84,-0.9605320754158785,0.0199293749999895,3.0534996854947645,-0.0309066538646707
85,-0.817025240745358,0.0068049999999999,3.07040172212882,0.1690203663405487
86,-0.6861364032712366,0.0074770584801443,3.047559863412523,-0.228418587162964
87,-0.6328589616177194,0.0068049999999999,3.0445350310843424,-0.0302483232818051
88,-0.6926363704737007,0.0269816276612745,3.0458631714243385,0.0132814033999606
89,-0.8016496320397783,0.0406840079914026,3.0483216636215364,0.0245849219719795
90,-0.9065250813925115,0.0403500000000178,3.0462820897673204,-0.0203957385421604
91,-1.0430546812700963,0.0021500000000287,3.0470535513192147,0.0077146155189433
92,-1.0997802526628504,0.0271278326862085,3.0494273056792665,0.0237375436005171
93,-1.0201804647012729,0.0087216544445256,3.047738926888235,-0.0168837879103156
94,-0.8697870174848504,0.0047749999999666,3.050094986107969,0.0235605921973425
95,-0.7690012529384962,0.0092950000000229,3.055701616028496,0.0560662992052662
96,-0.6009539070180906,0.0,3.052084167189784,-0.0361744883871173
97,-0.33541698900773964,0.134221408244914,3.075061827535597,0.2297766034581316
98,-0.1582631622671992,0.1546158681418233,3.077588259484729,0.0252643194913204
99,-0.1046386228645116,0.1546158681418233,3.074572657611449,-0.0301560187328009
100,-0.1395332856042538,0.2204979099248841,3.06147748421344,-0.1309517339800958
101,-0.19311956016392376,0.2204979099249422,3.054744622920376,-0.0673286129306349
102,-0.18878516867205097,0.2204979099248841,3.0333565298380707,-0.2138809308230538
103,-0.1695951399436301,0.0822311343295892,3.0350363786879675,0.016798488498968
104,-0.18246957906065842,0.0822311343295044,3.053007550379132,0.1797117169116457
105,-0.15658476208562133,0.0718087077436473,3.0554722867184227,0.0246473633929067
106,-0.033778630388770464,0.0663187500000219,3.0563487698065903,0.0087648308816756
107,0.061261205568768747,0.087962499999989,3.0736428329991106,0.1729406319252024
108,0.03471280937593633,0.1122296369336424,3.0741233192102992,0.0048048621118867
109,-0.04728794764258291,0.0697000000000116,3.0684070075028336,-0.0571631170746567
110,-0.136055180654554,0.0409312499999998,3.070671121385576,0.0226411388274261
111,-0.21591594182410523,0.0427053869918606,3.0844179256108872,0.1374680422531105
112,-0.2830066978351547,0.0646727136633449,3.073322916736179,-0.1109500887470815
113,-0.3894627118928679,0.0500718749999862,3.0791667212225824,0.0584380448640331
114,-0.5501150085500837,0.0574237500000123,3.0844278539987733,0.0526113277619089
115,-0.6753212977289674,0.0582907567983167,3.0880940418245078,0.0366618782573402
116,-0.6941798241501975,0.0628203709248001,3.073591552558474,-0.1450248926603325
117,-0.6636744130630783,0.0628203709247656,3.071651245872133,-0.0194030668634059
118,-0.7309119527511679,0.0060856319002515,3.078427061744232,0.0677581587209852
119,-0.857294641015502,0.0060856319001944,3.0773110198604874,-0.0111604188374458
120,-0.860257505848243,0.0045187499999741,3.0643311684751957,-0.1297985138529211
121,-0.8604384006770683,0.0045187500000167,3.0651728976613204,0.0084172918612512
122,-0.9182492701432866,0.0241042349510362,3.07600486813084,0.1083197046951944
123,-0.9859642159929005,0.0299582074327102,3.078184113739729,0.021792456088896
124,-0.9585184191631306,0.0299582074326837,3.066392377619109,-0.1179173612062056
125,-0.9052443633081119,0.0190205268743212,3.066721699412955,0.0032932179384603
126,-0.9541903688317517,0.0474581250000198,3.074067817590693,0.0734611817773789
127,-0.899908695094662,0.0474581249999772,3.073179552866558,-0.0088826472413483
128,-0.669364124489165,0.0484493150468847,3.063168423577206,-0.100111292893521
129,-0.48420793527227535,0.0484493150469437,3.06209891095406,-0.0106951262314591
130,-0.422494896912295,0.1942551809476238,3.0387556655842918,-0.2334324536976861
131,-0.41326200406825625,0.1852764186333251,3.01796462264038,-0.2079104294391198
132,-0.4122074237378404,0.0169899999999074,3.016317690876756,-0.0164693176362318
133,-0.4450885263592481,0.0,3.0172846814326677,0.0096699055591109
134,-0.6134694131454859,0.1065487500000017,3.0297456054547687,0.1246092402210141
135,-0.7199671964924074,0.1329394077260848,3.0277222918153246,-0.0202331363944407
136,-0.7513665701047606,0.0272037499999981,3.034366398433829,0.0664410661850434
137,-0.6880374317675231,0.0,3.0426312119032395,0.0826481346941054
138,-0.5431182715022863,0.0081956249999848,3.0433030709286437,0.0067185902540378
139,-0.4868110643990095,0.0396724999999804,3.038173819701224,-0.0512925122741902
140,-0.6523699291556394,0.012393750000001,3.0442387227622945,0.0606490306107021
141,-0.8578731180125462,0.0601341699770547,3.0517461627755758,0.0750744001328085
142,-0.9398033179798716,0.0414995249454914,3.0431417786025143,-0.0860438417306097
143,-1.0333348511892635,0.012393750000001,3.0446975504363114,0.0155577183379707
144,-1.0633188204389799,0.0180018749999959,3.0523298875593943,0.0763233712308286
145,-0.9753678012754764,0.0801289679448951,3.049827501348049,-0.0250238621134535
146,-0.8850693077351419,0.0768786183218469,3.034827792653938,-0.1499970869411093
147,-0.9341637548062377,0.0180018749999959,3.0337426712115585,-0.0108512144237948
148,-1.0001414175531727,0.0089024999999907,3.044657850119481,0.1091517890792248
149,-0.9537341178293364,0.0819052556692866,3.024826792986792,-0.1983105713268917
150,-0.877674618097014,0.0814200000000084,3.027989837592208,0.0316304460541605
151,-0.8465209198571952,0.0070624999999893,3.0292777094277645,0.0128787183555667
152,-0.7987512591411382,0.0067025000000029,3.029781160743271,0.0050345131550644
153,-0.7243230713172617,0.0078024999999968,3.029421235943544,-0.0035992479972701
