,GCaMP,Speed,Heading,Angular Velocity
0,0.2432185107930033,0.4785037589194117,3.6178426148945344,1.3967431042281264
1,0.7291527529979084,1.25522023809567,3.694576922452295,0.7673430755776067
2,0.38485197460000137,1.2321150000000216,3.7378633762931783,0.432864538408837
3,0.13610400529595265,5.665653272081582,3.527334477296107,-2.1052889899707194
4,0.2064429476112812,1.613810562147012,3.4810360384629244,-0.4629843883318241
5,0.22636605598081094,1.613810562147012,3.430199380974176,-0.5083665748874866
6,0.2523976446586145,1.613810562147012,3.392418531696308,-0.3778084927786773
7,0.20253340564466213,2.884041174265341,3.261509843253769,-1.3090868844253878
8,0.1527309297988213,0.0,3.229066407214804,-0.3244343603896515
9,0.1693453078498744,0.0,3.223199386012903,-0.0586702120190096
10,0.2830522432912678,2.6010094942003383,3.0453761542537188,-1.7782323175918435
11,0.3282657309789341,2.476278803506444,2.8400076102598906,-2.053685439938282
12,0.5159581009524737,2.476278803506444,2.646919082431761,-1.930885278281296
13,0.869398835911363,3.727578749999992,2.5113287274556413,-1.355903549761197
14,1.1005081401067387,3.727578749999992,2.3830338129335136,-1.2829491452212771
15,0.9961015555811628,8.88974464641702,2.374573526710507,-0.0846028622300654
16,0.8579634280477413,6.99959797175389,2.387407255615588,0.1283372890508083
17,1.019558280544349,6.887832851358273,2.4426069748303947,0.5519971921480682
18,1.4167640671106798,0.4304624999999973,2.56223082227006,1.1962384743966537
19,1.6866140113723438,0.1361774999999738,2.57562427008557,0.1339344781550977
20,1.5555954156613934,0.5750062500000155,2.4788599763756136,-0.967642937099562
21,1.0630589956257068,1.4622412499999946,2.2222565073455947,-2.5660346903001896
22,0.8230925274123368,4.656190188302085,2.246483692607613,0.2422718526201839
23,0.9101813462074854,1.398352499999998,2.2511824721961267,0.0469877958851361
24,1.0434990878891126,1.398448520472786,2.2798148035859955,0.2863233138986887
25,1.0750122485595295,1.398352499999998,2.3171034890892104,0.3728868550321484
26,0.9841242679947206,1.970729665239815,2.293429658325368,-0.2367383076384221
27,0.7646244316676567,1.984140012878686,2.343478194230342,0.5004853590497449
28,0.3428287780944298,1.2302199999999992,2.36984169432958,0.2636350009923749
29,-0.15842416979014118,0.0,2.38642611469328,0.1658442036369978
30,-0.5024707554564464,0.5503075000000024,2.402506238159504,0.16080123466224
31,-0.3646924443202402,0.3326849999999979,2.3974056319573247,-0.0510060620217922
32,-0.01113239459935039,0.0,2.398084225027998,0.0067859307067319
33,0.13486161448915507,0.1980112685437631,2.4060141016435312,0.0792987661553334
34,-0.06501573702382231,0.2244087499999985,2.4224703648390333,0.1645626319550208
35,-0.3591636817753713,0.0381616875000005,2.4356084808800427,0.1313811604100934
36,-0.5045716132441318,0.2942463957203603,2.454771221348726,0.1916274046868338
37,-0.27138031565642956,0.0,2.45601089575214,0.0123967440341354
38,0.3415126122610499,0.0,2.457049502917139,0.0103860716499948
39,0.8862478275313023,1.1720854184204157,2.4082119401980533,-0.4883756271908579
40,1.3540841267264518,0.4067024999999802,2.3139390087945144,-0.9427293140353888
