,slope,area,posArea,negarea,intercept,condition
0,-0.6009962060133927,44.93430500347583,45.14154500830857,-0.2072400048327377,0.3777331513394828,Mani
1,-0.6787692181303738,7.306354668905233,18.416856734551782,-11.110502065646546,-0.007813161785051093,Mani
2,-0.33854048402290954,-6.9771470212598,4.1803516663845075,-11.157498687644303,-0.110109245264359,Mani
3,-0.4188480728055761,29.83633262054144,30.0898590725442,-0.25352645200275764,0.24845674150120042,Mani
4,-0.49453653484787485,6.254651235853737,13.947186927973535,-7.692535692119797,0.0036214961816803393,Mani
5,-0.6998891975849775,-6.281661435822484,12.010225816894943,-18.291887252717427,-0.14620981058059995,Mani
6,-0.5909700121205907,23.834786621212714,27.37667419474444,-3.541887573531726,0.1679326085508198,Mani
7,-0.4873378989401821,14.849966096254047,19.180989276995348,-4.331023180741304,0.09043237663646081,Mani
8,-0.780285342758507,72.46329309677014,72.46329309677014,0.0,0.6316603734219723,Mani
9,-0.7316223379796378,3.5860226670869535,17.51054196613289,-13.924519299045938,-0.05131403663014525,Mani
10,-0.8827248910664045,50.770707485968245,52.80907319817044,-2.0383657122021894,0.4025286404659474,Mani
11,-0.5999804439893942,48.52453259367363,48.56424321769174,-0.03971062401811842,0.4137564573160424,Mani
12,-0.48116478659281836,8.273560124438742,14.855265951548144,-6.581705827109404,0.025403855587946923,eYFP
13,-0.4626559230706903,-12.486653418802995,4.646995482272416,-17.13364890107541,-0.17999291177638194,eYFP
14,-0.417498416204065,-0.26302178191497855,8.808450993232752,-9.07147277514773,-0.05237598824277339,eYFP
15,-0.3283790954549539,7.617188557204884,11.355355759946967,-3.7381672027420842,0.03704486026991005,eYFP
16,-0.4579287637686996,13.604513109814738,17.787187985984332,-4.182674876169596,0.08148200398516436,eYFP
17,-0.3932285142427572,17.613285615939443,19.529523508857206,-1.9162378929177604,0.12927889304404325,eYFP
18,-0.2788592666712637,-8.182097542165264,2.5808893551011183,-10.762986897266384,-0.1150476141870278,eYFP
19,-0.4497263331247834,-10.633292455483701,5.047081275720942,-15.680373731204645,-0.15991871566870933,eYFP
20,-0.3895951637142915,0.7583380766582455,8.725880407076742,-7.967542330418497,-0.03883766137411944,eYFP
21,-0.5316083498462525,23.238619572962566,25.966691597892552,-2.728072024929987,0.16904399872879408,eYFP
22,-0.33285389617926253,3.493629376079352,8.981252029626525,-5.487622653547175,-0.004723912987988452,eYFP
