,slope,area,posArea,negarea,intercept,condition
0,-0.7437045180579308,15.143226502327304,22.588218774543517,-7.444992272216211,0.1339382421528274,Mani
1,-0.7814209720977608,5.465993633553634,17.562598122769863,-12.096604489216231,0.036278716341039456,Mani
2,-0.5871612962283081,-30.095671888668868,1.124159437661939,-31.219831326330805,-0.31476840470470924,Mani
3,-0.6753880833109549,-2.9590414819199355,11.271705100574408,-14.230746582494342,-0.0454774429183724,Mani
4,-0.6438289109356838,-6.3207111186864005,9.159034312525435,-15.479745431211839,-0.07835177875184662,Mani
5,-0.7476965079451657,9.344821304141862,19.128606200570992,-9.783784896429129,0.07586028733632537,Mani
6,-0.7057279151857626,2.7755211571927556,14.702304503152872,-11.926783345960123,0.011154505258065987,Mani
7,-0.714603390745322,6.9251702788673954,17.130557004750518,-10.20538672588312,0.05244222031619706,Mani
8,-0.7007911571141042,8.103532453430391,17.548674506052652,-9.445142052622257,0.06455074466113818,Mani
9,-0.7419808931556774,7.9444274106961155,18.215908118818074,-10.27148070812196,0.06199079574408261,Mani
10,-0.5678205291372984,-15.803353029140004,4.242451920395708,-20.045804949535707,-0.17139026684717107,Mani
11,-0.8984188672378355,48.37778312843054,49.746237961368834,-1.3684548329382775,0.4626444915921641,Mani
12,-0.6199055293621131,-7.6325131141417515,8.159976071138678,-15.792489185280427,-0.09090705345714528,Mani
13,-0.43351963300865376,5.498553960785169,11.137508581951664,-5.638954621166495,0.044787938019461404,eYFP
14,-0.5046404319216701,13.09804548679045,17.173413876269464,-4.075368389479013,0.11910989197224975,eYFP
15,-0.32467011223229797,1.275537171045591,6.763083993877327,-5.487546822831735,0.005118217127108936,eYFP
16,-0.4879033512668408,8.110856621327454,13.683751235602452,-5.572894614275,0.06963170654874265,eYFP
17,-0.3724045240520035,-1.2918077413398077,6.375940475201135,-7.667748216540943,-0.02167807967590376,eYFP
18,-0.41812472999203915,1.2225294011825778,8.49062533125982,-7.268095930077241,0.002389823859942325,eYFP
19,-0.3658921860930152,0.9405366252590142,7.362746161456734,-6.42220953619772,0.0007985525030332688,eYFP
20,-0.34964323788084123,-3.486729643990105,4.950698976141925,-8.437428620132028,-0.04309188920687365,eYFP
21,-0.48400854169127133,8.234461618107938,13.68941196843217,-5.45495035032423,0.0709593733968227,eYFP
22,-0.3821148806024781,-6.14871124937447,4.443941216278361,-10.592652465652831,-0.07047552966492646,eYFP
23,-0.43724919917137345,3.2478842089706794,9.931409784158076,-6.683525575187395,0.022193510611066763,eYFP
