,slope,area,posArea,negarea,intercept,condition
0,-0.4302928617153526,89.70598458328904,113.82932228431905,-24.123337701030014,4.894029251734808,Mani
1,-0.2742516847983809,30.899629431235198,55.677219218049984,-24.777589786814787,2.856506818391942,Mani
2,-0.6972941747300796,154.22340091707144,190.57668057696068,-36.3532796598892,8.01936558927453,Mani
3,-0.4113738427809175,89.9112578166643,111.68644041513728,-21.775182598472995,4.72034413991943,Mani
4,-0.44377410346034274,93.6676507114053,118.18865733300898,-24.521006621603686,5.0588725100677685,Mani
5,-0.35746810800632756,50.68954287512254,78.94882420894652,-28.259281333823978,3.8273992493145013,Mani
6,-0.2866463280779053,40.03368931990914,62.92510987437385,-22.891420554464723,3.062980654181178,Mani
7,-0.2461817875821941,16.554773463132328,43.496035885433145,-26.941262422300824,2.4523183525162136,Mani
8,-0.4386930672050302,99.7802747817366,121.82562098064668,-22.045346198910075,5.072801252811663,Mani
9,-0.47533471842760056,104.4947245414044,129.4683093709134,-24.973584829509043,5.460308261500207,Mani
10,-0.24831098801487023,39.585377103188875,57.61436797819351,-18.02899087500464,2.7024024278889183,Mani
11,-0.7072395830591887,160.325821014369,196.02677631384125,-35.700955299472255,8.17277220315155,Mani
12,-0.18524638785263137,12.784698667034148,32.91326497099211,-20.12856630395796,1.848591648455165,Mani
13,-0.11978040835196421,-0.00972238400969383,16.89087941814957,-16.900601802159265,1.1125371473197667,eYFP
14,-0.2534557986020658,42.32717597695207,60.04648501811017,-17.719309041158102,2.7776103112443797,eYFP
15,-0.352867549700724,64.28573907876593,87.10579421956959,-22.820055140803667,3.920626849632126,eYFP
16,-0.338282212362486,52.250319751799424,77.41593614976664,-25.165616397967224,3.6647901691947773,eYFP
17,-0.15535328320173666,29.427499004554036,39.096729621339705,-9.669230616785672,1.7373440606975272,eYFP
18,-0.08629516956015179,11.104090589240329,18.356796845469812,-7.2527062562294855,0.9126325270827547,eYFP
19,-0.2916565315312828,51.19094032948361,70.71318798160962,-19.52224765212601,3.221092699793878,eYFP
20,-0.12190253667942327,15.114461071189282,25.582658868293137,-10.468197797103855,1.2834913284034606,eYFP
21,-0.11572041009112907,1.8925086044028887,17.281703820560814,-15.389195216157923,1.09384633137633,eYFP
22,-0.07070841380680734,-1.4991732269107243,9.238281962817005,-10.73745518972773,0.6418152749375801,eYFP
23,-0.15856025535728482,17.753879414031964,32.12356207780569,-14.36968266377373,1.6503972727322989,eYFP
